"game_id","home_team","away_team","home_win_prob","away_win_prob","predicted_winner","actual_winner","correct"
"2025_19_BUF_JAX","JAX","BUF",0.250060738329921,0.749939261670079,"BUF","BUF",TRUE
"2025_19_SF_PHI","PHI","SF",0.560673654079437,0.439326345920563,"PHI","SF",FALSE
"2025_19_LAC_NE","NE","LAC",0.469128385186195,0.530871614813805,"LAC","NE",FALSE
"2025_19_HOU_PIT","PIT","HOU",0.730770349502563,0.269229650497437,"PIT","HOU",FALSE
"2025_20_BUF_DEN","DEN","BUF",0.250020479117666,0.749979520882334,"BUF","DEN",FALSE
"2025_20_SF_SEA","SEA","SF",0.583939552307129,0.416060447692871,"SEA","SEA",TRUE
"2025_20_HOU_NE","NE","HOU",0.71876847743988,0.28123152256012,"NE","NE",TRUE
"2025_20_LA_CHI","CHI","LA",0.262828920036554,0.737171079963446,"LA","LA",TRUE
"2025_21_NE_DEN","DEN","NE",0.705716073513031,0.294283926486969,"DEN","NE",FALSE
"2025_21_LA_SEA","SEA","LA",0.736012160778046,0.263987839221954,"SEA","SEA",TRUE
"2025_22_SEA_NE","NE","SEA",0.252892719348893,0.747107280651107,"SEA","SEA",TRUE
